payment_id,order_id,payment_datetime,amount,status,method
P120379-1,120379,2024-12-07 10:34:00,13.4,authorized,PayPal
P120380-1,120380,2024-12-08 05:03:00,25.81,refunded,PayPal
P120381-1,120381,2024-12-08 06:49:00,91.84,failed,Cash
P120382-1,120382,2024-12-07 15:02:00,27.5,authorized,Cash
P120383-1,120383,2024-12-08 09:42:00,36.01,authorized,PayPal
P120384-1,120384,2024-12-08 00:51:00,137.83,refunded,PayPal
P120385-1,120385,2024-12-08 19:38:00,156.1,refunded,PayPal
P120386-1,120386,2024-12-07 01:45:00,114.01,authorized,Card
P120387-1,120387,2024-12-07 02:36:00,28.66,captured,Wire
P120388-1,120388,2024-12-07 10:31:00,36.27,captured,Cash
P120389-1,120389,2024-12-09 17:03:00,29.7,refunded,Cash
P120390-1,120390,2024-12-09 02:56:00,38.42,captured,PayPal
P120391-1,120391,2024-12-09 11:45:00,46.87,failed,Cash
P120392-1,120392,2024-12-09 12:47:00,41.84,captured,Card
P120393-1,120393,2024-12-06 12:58:00,57.55,authorized,Cash
P120394-1,120394,2024-12-07 00:48:00,129.31,refunded,Cash
P120395-1,120395,2024-12-09 18:49:00,22.08,captured,Card
P120396-1,120396,2024-12-07 00:56:00,12.63,refunded,Cash
P120397-1,120397,2024-12-06 13:23:00,168.77,authorized,Wire
P120398-1,120398,2024-12-06 23:04:00,48.15,failed,Wire
P120399-1,120399,2024-12-06 14:12:00,39.26,captured,PayPal
P120400-1,120400,2024-12-08 08:49:00,88.24,failed,Card
P120401-1,120401,2024-12-07 10:43:00,67.76,failed,Cash
P120402-1,120402,2024-12-09 12:27:00,31.81,refunded,Wire
P120403-1,120403,2024-12-08 04:10:00,8.01,failed,Cash
P120404-1,120404,2024-12-07 23:05:00,24.48,authorized,PayPal
P120405-1,120405,2024-12-09 07:04:00,111.5,captured,Wire
P120406-1,120406,2024-12-07 21:08:00,11.14,authorized,Cash
P120407-1,120407,2024-12-07 10:02:00,15.71,captured,PayPal
P120408-1,120408,2024-12-08 23:09:00,9.23,authorized,PayPal
P120409-1,120409,2024-12-08 03:46:00,52.26,captured,Wire
P120410-1,120410,2024-12-06 17:44:00,123.95,refunded,PayPal
P120411-1,120411,2024-12-09 12:34:00,18.36,failed,Cash
P120412-1,120412,2024-12-08 04:25:00,49.06,refunded,Cash
P120413-1,120413,2024-12-08 10:41:00,39.86,failed,Cash
P120414-1,120414,2024-12-06 22:58:00,48.1,authorized,Card
P120415-1,120415,2024-12-09 09:47:00,36.41,captured,Card
P120416-1,120416,2024-12-09 04:13:00,86.16,authorized,Cash
P120417-1,120417,2024-12-09 22:10:00,47.42,captured,Card
P120418-1,120418,2024-12-10 12:29:00,67.28,captured,Card
P120419-1,120419,2024-12-09 12:44:00,84.49,authorized,Card
P120420-1,120420,2024-12-08 16:20:00,77.58,captured,Wire
P120421-1,120421,2024-12-08 04:19:00,65.95,refunded,Cash
P120422-1,120422,2024-12-07 10:51:00,36.21,failed,Wire
P120423-1,120423,2024-12-07 22:12:00,27.47,refunded,Card
P120424-1,120424,2024-12-08 14:16:00,6.36,captured,Cash
P120425-1,120425,2024-12-07 11:38:00,39.39,authorized,Card
P120426-1,120426,2024-12-08 05:30:00,39.47,authorized,Wire
P120427-1,120427,2024-12-08 01:11:00,65.61,authorized,PayPal
P120428-1,120428,2024-12-09 19:42:00,15.19,authorized,Card
P120430-1,120430,2024-12-08 23:43:00,22.87,failed,Card
P120431-1,120431,2024-12-08 22:39:00,93.42,authorized,Wire
P120432-1,120432,2024-12-09 23:27:00,2.06,refunded,Wire
P120432-2,120432,2024-12-08 21:27:00,83.08,failed,PayPal
P120433-1,120433,2024-12-08 22:40:00,44.71,refunded,Card
P120434-1,120434,2024-12-09 14:50:00,42.79,authorized,Wire
P120435-1,120435,2024-12-10 09:02:00,50.33,captured,Cash
P120436-1,120436,2024-12-08 06:33:00,116.7,captured,Card
P120437-1,120437,2024-12-10 04:46:00,50.08,failed,Wire
P120438-1,120438,2024-12-08 01:48:00,156.92,captured,PayPal
P120439-1,120439,2024-12-07 18:55:00,16.88,failed,PayPal
P120440-1,120440,2024-12-09 16:06:00,72.79,failed,PayPal
P120441-1,120441,2024-12-09 10:06:00,60.66,captured,Wire
P120442-1,120442,2024-12-08 23:18:00,60.57,failed,Card
P120443-1,120443,2024-12-07 13:55:00,17.18,failed,Card
P120444-1,120444,2024-12-09 08:05:00,106.63,refunded,Cash
P120445-1,120445,2024-12-10 04:35:00,23.02,refunded,Wire
P120446-1,120446,2024-12-08 22:46:00,35.36,failed,Wire
P120447-1,120447,2024-12-08 23:13:00,24.89,authorized,Wire
P120448-1,120448,2024-12-08 02:44:00,15.46,authorized,Cash
P120449-1,120449,2024-12-09 21:41:00,40.95,authorized,Wire
P120450-1,120450,2024-12-09 06:45:00,24.61,authorized,Wire
P120451-1,120451,2024-12-08 17:19:00,75.08,failed,Wire
P120452-1,120452,2024-12-10 07:41:00,222.07,refunded,PayPal
P120453-1,120453,2024-12-09 14:58:00,11.64,authorized,Wire
P120454-1,120454,2024-12-08 10:25:00,120.69,refunded,Wire
P120455-1,120455,2024-12-09 03:03:00,77.88,refunded,Card
P120455-2,120455,2024-12-08 18:03:00,33.29,refunded,PayPal
P120456-1,120456,2024-12-08 15:20:00,43.42,captured,Card
P120457-1,120457,2024-12-09 00:10:00,30.77,failed,Card
P120458-1,120458,2024-12-09 08:12:00,118.08,refunded,Wire
P120459-1,120459,2024-12-09 04:57:00,83.26,refunded,PayPal
P120460-1,120460,2024-12-09 06:23:00,52.74,authorized,PayPal
P120461-1,120461,2024-12-10 13:52:00,64.46,failed,Wire
P120462-1,120462,2024-12-10 05:32:00,109.76,captured,Cash
P120463-1,120463,2024-12-10 21:21:00,62.28,failed,Wire
P120464-1,120464,2024-12-09 16:04:00,30.24,captured,Card
P120465-1,120465,2024-12-08 23:25:00,34.83,captured,Cash
P120466-1,120466,2024-12-09 11:52:00,75.64,authorized,PayPal
P120467-1,120467,2024-12-09 06:13:00,41.71,failed,Cash
P120468-1,120468,2024-12-09 07:04:00,19.79,authorized,Card
P120469-1,120469,2024-12-08 22:00:00,35.39,authorized,Wire
P120470-1,120470,2024-12-10 04:52:00,18.69,failed,PayPal
P120471-1,120471,2024-12-08 16:27:00,53.6,failed,Card
P120472-1,120472,2024-12-10 08:55:00,42.91,refunded,Cash
P120473-1,120473,2024-12-09 10:01:00,60.23,authorized,Cash
P120474-1,120474,2024-12-09 15:32:00,23.49,failed,Card
P120475-1,120475,2024-12-09 01:00:00,46.17,failed,Wire
P120476-1,120476,2024-12-10 03:50:00,267.65,captured,Cash
P120477-1,120477,2024-12-11 16:53:00,129.62,failed,Card
P120478-1,120478,2024-12-10 20:37:00,76.23,authorized,Card
P120479-1,120479,2024-12-10 23:37:00,52.78,failed,Card
P120480-1,120480,2024-12-09 11:50:00,12.85,failed,Wire
P120481-1,120481,2024-12-10 02:58:00,61.36,refunded,Wire
P120482-1,120482,2024-12-11 00:45:00,15.03,failed,Card
P120483-1,120483,2024-12-08 20:53:00,103.28,failed,PayPal
P120484-1,120484,2024-12-10 03:56:00,95.09,captured,Cash
P120485-1,120485,2024-12-11 15:07:00,101.43,captured,Cash
P120486-1,120486,2024-12-10 08:32:00,61.61,refunded,Card
P120487-1,120487,2024-12-09 00:44:00,109.58,refunded,PayPal
P120488-1,120488,2024-12-09 09:57:00,31.9,captured,Card
P120489-1,120489,2024-12-10 08:32:00,5.27,failed,PayPal
P120490-1,120490,2024-12-10 10:37:00,29.55,authorized,Cash
P120491-1,120491,2024-12-10 12:27:00,50.97,authorized,Cash
P120492-1,120492,2024-12-09 21:16:00,41.28,captured,Card
P120493-1,120493,2024-12-11 05:32:00,102.67,captured,PayPal
P120494-1,120494,2024-12-09 15:50:00,172.61,refunded,Card
P120495-1,120495,2024-12-08 22:55:00,35.85,refunded,Card
P120496-1,120496,2024-12-08 17:15:00,14.96,authorized,PayPal
P120497-1,120497,2024-12-10 22:16:00,15.61,refunded,Card
P120498-1,120498,2024-12-11 03:46:00,160.16,refunded,Card
P120499-1,120499,2024-12-10 09:59:00,31.07,authorized,Wire
P120501-1,120501,2024-12-10 00:11:00,103.14,authorized,Wire
P120502-1,120502,2024-12-10 00:44:00,81.98,failed,Wire
P120503-1,120503,2024-12-09 10:13:00,46.25,authorized,Wire
P120504-1,120504,2024-12-08 17:03:00,57.97,failed,PayPal
P120505-1,120505,2024-12-11 01:42:00,62.98,failed,PayPal
P120506-1,120506,2024-12-10 16:42:00,61.9,failed,Wire
P120507-1,120507,2024-12-09 17:32:00,88.55,refunded,PayPal
P120508-1,120508,2024-12-09 14:05:00,23.82,refunded,Card
P120508-2,120508,2024-12-11 07:05:00,63.67,authorized,Card
P120509-1,120509,2024-12-11 00:29:00,121.5,captured,Wire
P120510-1,120510,2024-12-09 15:57:00,71.7,authorized,Card
P120511-1,120511,2024-12-09 01:25:00,71.54,captured,Cash
P120512-1,120512,2024-12-10 11:41:00,82.85,refunded,Wire
P120513-1,120513,2024-12-11 01:13:00,43.24,refunded,Cash
P120514-1,120514,2024-12-08 23:56:00,126.38,authorized,Wire
P120515-1,120515,2024-12-08 19:11:00,23.35,authorized,Card
P120516-1,120516,2024-12-09 05:39:00,35.24,authorized,Wire
P120517-1,120517,2024-12-10 07:16:00,34.16,refunded,PayPal
P120518-1,120518,2024-12-09 10:56:00,102.02,failed,PayPal
P120519-1,120519,2024-12-10 07:55:00,38.91,failed,Wire
P120520-1,120520,2024-12-09 18:08:00,9.36,authorized,Cash
P120521-1,120521,2024-12-11 21:29:00,14.64,authorized,Cash
P120522-1,120522,2024-12-10 12:42:00,120.22,failed,Cash
P120523-1,120523,2024-12-10 10:58:00,68.67,failed,Cash
P120524-1,120524,2024-12-11 18:49:00,76.16,captured,Cash
P120525-1,120525,2024-12-10 08:28:00,39.35,refunded,Cash
P120526-1,120526,2024-12-11 04:49:00,44.67,authorized,Wire
P120527-1,120527,2024-12-11 13:19:00,54.42,captured,Wire
P120528-1,120528,2024-12-10 17:43:00,82.59,refunded,Cash
P120529-1,120529,2024-12-10 19:54:00,23.6,refunded,Cash
P120530-1,120530,2024-12-10 17:59:00,41.64,refunded,Card
P120531-1,120531,2024-12-10 02:38:00,107.41,refunded,Cash
P120532-1,120532,2024-12-11 12:28:00,45.82,failed,Wire
P120533-1,120533,2024-12-11 07:52:00,54.84,captured,Cash
P120534-1,120534,2024-12-11 19:22:00,55.55,authorized,Card
P120534-2,120534,2024-12-11 18:22:00,55.16,failed,PayPal
P120535-1,120535,2024-12-12 00:26:00,92.71,captured,Wire
P120536-1,120536,2024-12-11 08:43:00,18.47,authorized,PayPal
P120537-1,120537,2024-12-09 08:53:00,178.13,failed,Cash
P120538-1,120538,2024-12-10 18:12:00,74.91,failed,PayPal
P120539-1,120539,2024-12-09 22:18:00,72.85,authorized,Cash
P120540-1,120540,2024-12-09 21:29:00,55.15,failed,Wire
P120541-1,120541,2024-12-09 12:00:00,9.74,refunded,PayPal
P120542-1,120542,2024-12-11 22:56:00,50.18,refunded,PayPal
P120543-1,120543,2024-12-10 19:45:00,66.74,refunded,Card
P120544-1,120544,2024-12-10 04:02:00,94.39,failed,Wire
P120544-2,120544,2024-12-12 16:02:00,67.4,authorized,Cash
P120545-1,120545,2024-12-09 23:45:00,56.58,refunded,Card
P120546-1,120546,2024-12-10 16:01:00,115.04,refunded,Card
P120547-1,120547,2024-06-01 05:00:00,81.63,authorized,Wire
P120548-1,120548,2024-12-11 15:08:00,81.43,failed,Wire
P120549-1,120549,2024-12-09 17:05:00,37.67,refunded,Wire
P120550-1,120550,2024-12-11 11:04:00,36.15,refunded,PayPal
P120551-1,120551,2024-12-11 06:30:00,26.16,refunded,Wire
P120552-1,120552,2024-12-11 02:54:00,19.02,authorized,PayPal
P120553-1,120553,2024-12-11 02:16:00,71.35,captured,Card
P120554-1,120554,2024-12-11 20:52:00,71.93,authorized,Card
P120555-1,120555,2024-12-11 11:52:00,20.66,captured,Wire
P120556-1,120556,2024-12-10 10:08:00,64.19,authorized,PayPal
P120557-1,120557,2024-12-09 12:14:00,13.32,refunded,Cash
P120558-1,120558,2024-12-12 09:31:00,5.76,authorized,Cash
P120559-1,120559,2024-12-10 13:14:00,49.1,authorized,Wire
P120560-1,120560,2024-12-09 13:18:00,51.03,authorized,Card
P120561-1,120561,2024-12-11 21:41:00,37.82,authorized,Wire
P120562-1,120562,2024-12-12 11:08:00,14.0,failed,Wire
P120563-1,120563,2024-12-11 09:18:00,93.29,refunded,Wire
P120564-1,120564,2024-12-09 17:58:00,124.94,refunded,Card
P120565-1,120565,2024-12-12 03:12:00,31.38,refunded,Card
P120566-1,120566,2024-12-11 14:47:00,82.39,authorized,Wire
P120567-1,120567,2024-12-11 07:17:00,5.95,captured,Card
P120568-1,120568,2024-12-12 16:45:00,40.82,failed,Cash
P120569-1,120569,2024-12-12 06:15:00,45.38,refunded,Wire
P120570-1,120570,2024-12-11 00:10:00,37.62,captured,PayPal
P120571-1,120571,2024-12-09 20:26:00,82.12,failed,PayPal
P120572-1,120572,2024-12-09 08:17:00,131.67,authorized,PayPal
P120573-1,120573,2024-12-11 11:25:00,10.2,failed,PayPal
P120574-1,120574,2024-12-10 14:41:00,37.14,captured,PayPal
P120575-1,120575,2024-12-10 19:20:00,161.41,captured,Wire
P120576-1,120576,2024-12-11 05:31:00,41.75,captured,Cash
P120577-1,120577,2024-12-10 13:04:00,231.9,failed,PayPal
P120578-1,120578,2024-12-12 09:55:00,27.21,authorized,PayPal
P120579-1,120579,2024-12-09 07:11:00,12.23,authorized,Card
P120581-1,120581,2024-12-11 02:58:00,112.71,captured,Card
P120582-1,120582,2024-12-11 17:51:00,69.93,refunded,Card
P120583-1,120583,2024-12-10 12:00:00,72.42,captured,PayPal
P120584-1,120584,2024-12-12 16:33:00,79.65,failed,PayPal
P120585-1,120585,2024-12-11 02:31:00,45.24,captured,Card
P120586-1,120586,2024-12-09 21:21:00,95.19,captured,Cash
P120587-1,120587,2024-12-10 08:46:00,70.14,refunded,Card
P120588-1,120588,2024-12-10 00:24:00,54.64,failed,Card
P120590-1,120590,2024-12-11 20:24:00,58.13,failed,Card
P120591-1,120591,2024-12-12 07:11:00,50.77,failed,Card
P120592-1,120592,2024-12-11 00:47:00,33.51,failed,PayPal
P120593-1,120593,2024-12-13 19:22:00,75.7,authorized,Wire
P120594-1,120594,2024-12-11 12:36:00,24.44,authorized,Cash
P120595-1,120595,2024-12-11 14:46:00,36.34,captured,Cash
P120596-1,120596,2024-12-11 23:37:00,32.51,captured,Cash
P120597-1,120597,2024-12-12 23:48:00,131.22,authorized,Cash
P120598-1,120598,2024-12-12 14:34:00,78.13,refunded,PayPal
P120599-1,120599,2024-12-13 06:57:00,137.92,refunded,Cash
P120600-1,120600,2024-12-11 23:00:00,120.84,refunded,Wire
P120600-2,120600,2024-12-11 03:00:00,64.58,failed,Card
P120601-1,120601,2024-12-10 17:50:00,160.51,authorized,PayPal
P120602-1,120602,2024-12-12 09:31:00,74.37,captured,Wire
P120603-1,120603,2024-12-12 23:00:00,111.26,authorized,Cash
P120604-1,120604,2024-12-13 11:08:00,51.88,authorized,PayPal
P120605-1,120605,2024-12-12 11:51:00,89.57,refunded,PayPal
P120606-1,120606,2024-12-12 13:50:00,32.39,refunded,PayPal
P120607-1,120607,2024-12-12 20:08:00,37.54,authorized,Cash
P120608-1,120608,2024-12-12 17:43:00,66.46,refunded,PayPal
P120609-1,120609,2024-12-11 23:25:00,15.1,refunded,Cash
P120610-1,120610,2024-12-11 14:52:00,43.37,failed,PayPal
P120611-1,120611,2024-12-12 20:41:00,60.19,refunded,Card
P120612-1,120612,2024-12-11 02:19:00,33.34,captured,Card
P120612-2,120612,2024-12-11 07:19:00,55.25,captured,Wire
P120613-1,120613,2024-12-10 13:30:00,191.31,authorized,Wire
P120614-1,120614,2024-12-12 09:48:00,41.26,refunded,Card
P120615-1,120615,2024-12-12 02:15:00,4.12,captured,Wire
P120616-1,120616,2024-12-11 07:38:00,122.49,failed,Card
P120617-1,120617,2024-12-10 04:39:00,15.52,captured,Wire
P120618-1,120618,2024-12-13 03:44:00,33.21,captured,Wire
P120619-1,120619,2024-12-10 12:24:00,132.86,authorized,Cash
P120620-1,120620,2024-12-10 09:41:00,49.56,captured,PayPal
P120621-1,120621,2024-12-11 18:57:00,20.4,captured,Card
P120622-1,120622,2024-12-12 12:49:00,39.42,captured,PayPal
P120623-1,120623,2024-12-12 08:42:00,180.52,authorized,PayPal
P120624-1,120624,2024-12-13 13:58:00,71.08,captured,Card
P120625-1,120625,2024-12-10 21:02:00,38.19,authorized,Card
P120626-1,120626,2024-12-11 15:49:00,100.09,refunded,Wire
P120627-1,120627,2024-12-11 09:28:00,30.08,captured,Cash
P120628-1,120628,2024-12-11 18:56:00,23.69,refunded,Cash
P120629-1,120629,2024-12-11 19:55:00,21.04,captured,Cash
P120630-1,120630,2024-12-13 08:26:00,31.54,captured,Cash
P120631-1,120631,2024-12-13 09:00:00,43.74,captured,Card
P120632-1,120632,2024-12-11 07:26:00,148.19,failed,Card
P120633-1,120633,2024-12-11 23:19:00,154.87,failed,Card
P120634-1,120634,2024-12-11 13:18:00,76.25,failed,Card
P120635-1,120635,2024-12-11 05:10:00,45.46,refunded,Card
P120636-1,120636,2024-12-12 15:20:00,89.6,captured,Wire
P120637-1,120637,2024-12-12 00:04:00,54.54,captured,PayPal
P120638-1,120638,2024-12-13 11:50:00,85.12,authorized,Cash
P120639-1,120639,2024-12-11 10:45:00,131.45,failed,PayPal
P120640-1,120640,2024-12-12 08:37:00,89.89,failed,Cash
P120642-1,120642,2024-12-11 03:35:00,42.54,refunded,Wire
P120643-1,120643,2024-12-12 15:22:00,48.18,captured,Cash
P120644-1,120644,2024-12-10 13:45:00,79.34,failed,PayPal
P120645-1,120645,2024-12-12 12:58:00,9.73,captured,Cash
P120645-2,120645,2024-12-12 03:58:00,122.53,refunded,Cash
P120646-1,120646,2024-12-13 02:33:00,14.42,failed,Cash
P120647-1,120647,2024-12-12 15:47:00,17.7,refunded,PayPal
P120648-1,120648,2024-12-10 22:18:00,40.76,authorized,Cash
P120649-1,120649,2024-12-11 22:10:00,12.09,captured,Card
P120650-1,120650,2024-12-12 15:12:00,44.39,failed,Wire
P120651-1,120651,2024-12-10 20:31:00,94.07,authorized,PayPal
P120652-1,120652,2024-12-12 23:58:00,36.78,captured,Card
P120653-1,120653,2024-12-13 01:16:00,101.07,authorized,PayPal
P120654-1,120654,2024-12-13 02:35:00,50.58,authorized,Wire
P120655-1,120655,2024-12-11 05:16:00,37.83,captured,Wire
P120656-1,120656,2024-12-10 12:05:00,9.24,refunded,Card
P120657-1,120657,2024-12-12 15:00:00,50.19,captured,Cash
P120658-1,120658,2024-12-13 05:21:00,55.1,captured,PayPal
P120659-1,120659,2024-12-10 08:34:00,29.07,authorized,Card
P120660-1,120660,2024-12-12 04:34:00,23.25,authorized,Cash
P120661-1,120661,2024-12-13 07:12:00,35.75,authorized,Wire
P120662-1,120662,2024-12-13 10:46:00,182.36,failed,Cash
P120663-1,120663,2024-12-12 03:19:00,8.67,authorized,Cash
P120664-1,120664,2024-12-14 01:21:00,108.36,refunded,Card
P120665-1,120665,2024-12-13 02:51:00,162.72,refunded,Card
P120666-1,120666,2024-12-13 03:46:00,31.98,refunded,Cash
P120667-1,120667,2024-12-13 05:05:00,34.84,refunded,Wire
P120668-1,120668,2024-12-13 05:08:00,17.9,captured,PayPal
P120669-1,120669,2024-12-11 16:18:00,36.18,captured,Wire
P120670-1,120670,2024-12-12 18:53:00,83.04,authorized,PayPal
P120671-1,120671,2024-12-12 23:13:00,58.81,refunded,Card
P120672-1,120672,2024-12-13 17:06:00,55.99,captured,PayPal
P120673-1,120673,2024-12-14 07:51:00,86.11,failed,Card
P120674-1,120674,2024-12-12 17:57:00,85.09,failed,Card
P120675-1,120675,2024-12-11 09:18:00,7.84,authorized,PayPal
P120675-2,120675,2024-12-11 16:18:00,42.78,refunded,Card
P120676-1,120676,2024-12-11 16:38:00,33.3,refunded,Wire
P120677-1,120677,2024-12-12 11:29:00,18.79,failed,PayPal
P120678-1,120678,2024-12-13 04:20:00,83.2,refunded,Cash
P120679-1,120679,2024-12-14 01:45:00,41.24,refunded,Wire
P120680-1,120680,2024-12-12 04:05:00,75.72,captured,PayPal
P120681-1,120681,2024-12-11 12:23:00,42.2,captured,PayPal
P120682-1,120682,2024-12-12 20:33:00,87.77,captured,Cash
P120683-1,120683,2024-12-14 05:26:00,37.81,failed,Card
P120684-1,120684,2024-12-14 02:43:00,41.01,refunded,Cash
P120685-1,120685,2024-12-13 04:09:00,13.14,refunded,Card
P120686-1,120686,2024-12-14 17:27:00,68.11,failed,PayPal
P120687-1,120687,2024-12-11 15:08:00,93.45,refunded,PayPal
P120688-1,120688,2024-12-11 15:22:00,71.97,failed,PayPal
P120689-1,120689,2024-12-13 15:25:00,18.58,authorized,PayPal
P120690-1,120690,2024-12-12 09:35:00,64.1,captured,Card
P120691-1,120691,2024-12-12 10:43:00,25.86,authorized,Card
P120692-1,120692,2024-12-11 23:00:00,121.02,authorized,Wire
P120693-1,120693,2024-12-11 17:27:00,55.92,refunded,PayPal
P120694-1,120694,2024-12-11 11:46:00,41.78,authorized,Card
P120695-1,120695,2024-12-11 10:43:00,122.75,authorized,Wire
P120696-1,120696,2024-12-12 14:41:00,131.16,refunded,Card
P120697-1,120697,2024-12-12 21:29:00,22.36,authorized,Card
P120698-1,120698,2024-12-12 16:09:00,97.76,refunded,Wire
P120699-1,120699,2024-12-14 15:30:00,115.61,failed,Card
P120700-1,120700,2024-12-14 08:42:00,124.15,failed,Wire
P120701-1,120701,2024-12-13 19:17:00,12.38,failed,Wire
P120702-1,120702,2024-12-11 22:32:00,95.54,failed,Cash
P120703-1,120703,2024-12-07 17:55:00,188.8,refunded,Card
P120704-1,120704,2024-12-12 22:27:00,19.92,refunded,Card
P120705-1,120705,2024-12-13 19:24:00,60.69,refunded,Cash
P120706-1,120706,2024-12-13 17:02:00,37.51,refunded,PayPal
P120707-1,120707,2024-12-14 04:19:00,109.82,failed,Wire
P120708-1,120708,2024-12-12 14:37:00,93.81,captured,PayPal
P120709-1,120709,2024-12-11 11:22:00,12.45,failed,Wire
P120710-1,120710,2024-12-12 12:58:00,75.34,failed,PayPal
P120711-1,120711,2024-12-12 14:41:00,36.13,refunded,Wire
P120712-1,120712,2024-12-13 13:41:00,13.3,captured,Cash
P120713-1,120713,2024-12-14 06:50:00,75.54,failed,Card
P120714-1,120714,2024-12-11 23:09:00,62.35,refunded,PayPal
P120715-1,120715,2024-12-13 11:26:00,24.93,captured,Wire
P120716-1,120716,2024-12-13 16:32:00,18.88,authorized,PayPal
P120717-1,120717,2024-12-11 20:49:00,22.47,captured,Card
P120719-1,120719,2024-12-14 01:03:00,78.99,failed,Card
P120720-1,120720,2024-12-13 20:48:00,29.25,refunded,Wire
P120721-1,120721,2024-12-12 08:15:00,39.31,captured,Cash
P120722-1,120722,2024-12-13 03:08:00,145.27,failed,Card
P120723-1,120723,2024-12-12 07:45:00,30.73,authorized,Cash
P120724-1,120724,2024-12-12 06:12:00,119.69,authorized,Card
P120725-1,120725,2024-12-12 10:03:00,19.35,authorized,Wire
P120726-1,120726,2024-12-11 18:50:00,68.82,refunded,Card
P120727-1,120727,2024-12-11 16:41:00,117.41,authorized,PayPal
P120728-1,120728,2024-12-14 11:14:00,76.42,failed,Card
P120729-1,120729,2024-12-12 21:38:00,9.04,refunded,Wire
P120730-1,120730,2024-12-12 05:59:00,69.68,failed,Wire
P120731-1,120731,2024-12-13 23:51:00,41.57,captured,PayPal
P120732-1,120732,2024-12-13 00:48:00,138.95,captured,PayPal
P120733-1,120733,2024-12-15 02:27:00,33.56,refunded,Cash
P120734-1,120734,2024-12-12 21:50:00,11.94,authorized,Card
P120735-1,120735,2024-12-12 11:50:00,36.42,authorized,Card
P120736-1,120736,2024-12-13 07:53:00,61.38,authorized,Wire
P120737-1,120737,2024-12-15 07:30:00,119.75,authorized,PayPal
P120738-1,120738,2024-12-13 23:39:00,22.55,authorized,Card
P120739-1,120739,2024-12-12 05:13:00,88.54,captured,Card
P120740-1,120740,2024-12-09 01:58:00,25.91,failed,PayPal
P120740-2,120740,2024-12-12 05:58:00,45.75,captured,PayPal
